File name,Contains,Buzz,Social,Date & time
Batlife_Ottenby_2022-07-04_00-19-33_0006641.wav,-,-,S,20220704 00:19
Batlife_Ottenby_2022-07-04_00-36-23_0006642.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220704 00:36
Batlife_Ottenby_2022-07-04_00-36-28_0006643.wav,-,-,S,20220704 00:36
Batlife_Ottenby_2022-07-04_00-39-57_0006644.wav,-,-,-,20220704 00:39
Batlife_Ottenby_2022-07-04_00-40-02_0006645.wav,-,-,S,20220704 00:40
Batlife_Ottenby_2022-07-04_02-26-59_0006646.wav,Pipistrellus sp. (Pipistrellart),B,-,20220704 02:26
Batlife_Ottenby_2022-07-04_02-27-04_0006647.wav,-,-,S,20220704 02:27
Batlife_Ottenby_2022-07-04_23-57-45_0006648.wav,-,-,S,20220704 23:57
Batlife_Ottenby_2022-07-04_23-57-49_0006649.wav,-,-,S,20220704 23:57
Batlife_Ottenby_2022-07-05_00-46-45_0006650.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220705 00:46
Batlife_Ottenby_2022-07-05_00-46-50_0006651.wav,-,-,S,20220705 00:46
Batlife_Ottenby_2022-07-05_23-50-34_0006652.wav,-,-,S,20220705 23:50
Batlife_Ottenby_2022-07-05_23-50-39_0006653.wav,-,-,S,20220705 23:50
Batlife_Ottenby_2022-07-05_23-56-42_0006654.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,S,20220705 23:56
Batlife_Ottenby_2022-07-05_23-56-47_0006655.wav,-,-,S,20220705 23:56
Batlife_Ottenby_2022-07-06_00-18-47_0006656.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220706 00:18
Batlife_Ottenby_2022-07-06_00-18-52_0006657.wav,-,-,S,20220706 00:18
Batlife_Ottenby_2022-07-06_00-26-52_0006658.wav,Pipistrellus sp. (Pipistrellart),-,-,20220706 00:26
Batlife_Ottenby_2022-07-06_00-26-57_0006659.wav,-,-,S,20220706 00:26
Batlife_Ottenby_2022-07-06_00-29-14_0006660.wav,-,-,S,20220706 00:29
Batlife_Ottenby_2022-07-06_00-29-19_0006661.wav,-,-,S,20220706 00:29
Batlife_Ottenby_2022-07-06_01-01-03_0006662.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220706 01:01
Batlife_Ottenby_2022-07-06_01-01-08_0006663.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220706 01:01
Batlife_Ottenby_2022-07-06_01-01-14_0006664.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220706 01:01
Batlife_Ottenby_2022-07-06_01-01-19_0006665.wav,-,-,S,20220706 01:01
Batlife_Ottenby_2022-07-06_01-42-10_0006666.wav,-,-,S,20220706 01:42
Batlife_Ottenby_2022-07-06_01-42-15_0006667.wav,-,-,S,20220706 01:42
Batlife_Ottenby_2022-07-06_01-53-55_0006668.wav,-,-,S,20220706 01:53
Batlife_Ottenby_2022-07-06_01-54-00_0006669.wav,-,-,S,20220706 01:54
Batlife_Ottenby_2022-07-06_02-02-23_0006670.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220706 02:02
Batlife_Ottenby_2022-07-06_02-02-28_0006671.wav,-,-,S,20220706 02:02
Batlife_Ottenby_2022-07-06_23-38-59_0006672.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220706 23:38
Batlife_Ottenby_2022-07-06_23-39-04_0006673.wav,-,-,S,20220706 23:39
Batlife_Ottenby_2022-07-07_01-35-45_0006674.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220707 01:35
Batlife_Ottenby_2022-07-07_01-35-50_0006675.wav,-,-,S,20220707 01:35
Batlife_Ottenby_2022-07-07_01-40-13_0006676.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220707 01:40
Batlife_Ottenby_2022-07-07_01-40-18_0006677.wav,-,-,S,20220707 01:40
Batlife_Ottenby_2022-07-07_01-47-07_0006678.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220707 01:47
Batlife_Ottenby_2022-07-07_01-47-12_0006679.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220707 01:47
Batlife_Ottenby_2022-07-07_01-47-18_0006680.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220707 01:47
Batlife_Ottenby_2022-07-07_01-47-23_0006681.wav,-,-,S,20220707 01:47
Batlife_Ottenby_2022-07-07_02-20-15_0006682.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220707 02:20
Batlife_Ottenby_2022-07-07_02-20-19_0006683.wav,-,-,S,20220707 02:20
Batlife_Ottenby_2022-07-07_02-28-12_0006684.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,S,20220707 02:28
Batlife_Ottenby_2022-07-07_02-28-17_0006685.wav,-,-,S,20220707 02:28
Batlife_Ottenby_2022-07-07_23-29-42_0006686.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220707 23:29
Batlife_Ottenby_2022-07-07_23-29-47_0006687.wav,-,-,S,20220707 23:29
Batlife_Ottenby_2022-07-07_23-29-52_0006688.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220707 23:29
Batlife_Ottenby_2022-07-07_23-31-57_0006689.wav,-,-,S,20220707 23:31
Batlife_Ottenby_2022-07-07_23-33-57_0006690.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,S,20220707 23:33
Batlife_Ottenby_2022-07-07_23-34-02_0006691.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,S,20220707 23:34
Batlife_Ottenby_2022-07-07_23-34-07_0006692.wav,-,-,S,20220707 23:34
Batlife_Ottenby_2022-07-07_23-34-13_0006693.wav,-,-,S,20220707 23:34
Batlife_Ottenby_2022-07-07_23-38-10_0006694.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220707 23:38
Batlife_Ottenby_2022-07-07_23-38-15_0006695.wav,-,-,S,20220707 23:38
Batlife_Ottenby_2022-07-07_23-39-21_0006696.wav,-,-,S,20220707 23:39
Batlife_Ottenby_2022-07-07_23-39-26_0006697.wav,?,-,-,20220707 23:39
Batlife_Ottenby_2022-07-07_23-39-49_0006698.wav,Pipistrellus nathusii (Trollpipistrell),-,-,20220707 23:39
Batlife_Ottenby_2022-07-07_23-39-54_0006699.wav,-,-,S,20220707 23:39
Batlife_Ottenby_2022-07-07_23-40-39_0006700.wav,-,-,S,20220707 23:40
Batlife_Ottenby_2022-07-07_23-40-44_0006701.wav,-,-,S,20220707 23:40
Batlife_Ottenby_2022-07-07_23-40-48_0006702.wav,Pipistrellus sp. (Pipistrellart),-,-,20220707 23:40
Batlife_Ottenby_2022-07-07_23-40-53_0006703.wav,-,-,S,20220707 23:40
Batlife_Ottenby_2022-07-07_23-41-49_0006704.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220707 23:41
Batlife_Ottenby_2022-07-07_23-41-54_0006705.wav,-,-,S,20220707 23:41
Batlife_Ottenby_2022-07-07_23-42-57_0006706.wav,-,-,S,20220707 23:42
Batlife_Ottenby_2022-07-07_23-43-02_0006707.wav,-,-,S,20220707 23:43
Batlife_Ottenby_2022-07-07_23-45-31_0006708.wav,-,-,S,20220707 23:45
Batlife_Ottenby_2022-07-07_23-52-31_0006709.wav,-,-,S,20220707 23:52
Batlife_Ottenby_2022-07-07_23-52-36_0006710.wav,-,-,S,20220707 23:52
Batlife_Ottenby_2022-07-07_23-57-02_0006711.wav,Pipistrellus pygmaeus (Dvärgpipistrell),B,-,20220707 23:57
Batlife_Ottenby_2022-07-07_23-57-06_0006712.wav,-,-,S,20220707 23:57
Batlife_Ottenby_2022-07-07_23-57-11_0006713.wav,-,-,S,20220707 23:57
Batlife_Ottenby_2022-07-07_23-57-25_0006714.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220707 23:57
Batlife_Ottenby_2022-07-07_23-57-30_0006715.wav,-,-,S,20220707 23:57
Batlife_Ottenby_2022-07-08_00-00-03_0006716.wav,Pipistrellus pygmaeus (Dvärgpipistrell),B,-,20220708 00:00
Batlife_Ottenby_2022-07-08_00-00-08_0006717.wav,-,-,S,20220708 00:00
Batlife_Ottenby_2022-07-08_00-19-06_0006718.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220708 00:19
Batlife_Ottenby_2022-07-08_00-19-11_0006719.wav,-,-,S,20220708 00:19
Batlife_Ottenby_2022-07-08_00-19-27_0006720.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220708 00:19
Batlife_Ottenby_2022-07-08_00-19-32_0006721.wav,-,-,S,20220708 00:19
Batlife_Ottenby_2022-07-08_00-27-04_0006722.wav,-,-,S,20220708 00:27
Batlife_Ottenby_2022-07-08_00-27-09_0006723.wav,-,-,S,20220708 00:27
Batlife_Ottenby_2022-07-08_00-32-17_0006724.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220708 00:32
Batlife_Ottenby_2022-07-08_00-32-21_0006725.wav,-,-,S,20220708 00:32
Batlife_Ottenby_2022-07-08_00-33-02_0006726.wav,-,-,S,20220708 00:33
Batlife_Ottenby_2022-07-08_00-37-45_0006727.wav,-,-,S,20220708 00:37
Batlife_Ottenby_2022-07-08_00-41-58_0006728.wav,-,-,S,20220708 00:41
Batlife_Ottenby_2022-07-08_00-42-02_0006729.wav,-,-,S,20220708 00:42
Batlife_Ottenby_2022-07-08_00-46-31_0006730.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,S,20220708 00:46
Batlife_Ottenby_2022-07-08_00-46-36_0006731.wav,-,-,S,20220708 00:46
Batlife_Ottenby_2022-07-08_01-34-35_0006732.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220708 01:34
Batlife_Ottenby_2022-07-08_01-34-40_0006733.wav,-,-,S,20220708 01:34
Batlife_Ottenby_2022-07-08_01-38-27_0006734.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220708 01:38
Batlife_Ottenby_2022-07-08_01-38-31_0006735.wav,-,-,S,20220708 01:38
Batlife_Ottenby_2022-07-08_01-46-52_0006736.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220708 01:46
Batlife_Ottenby_2022-07-08_01-46-57_0006737.wav,-,-,S,20220708 01:46
Batlife_Ottenby_2022-07-08_01-58-55_0006738.wav,-,-,S,20220708 01:58
Batlife_Ottenby_2022-07-08_01-59-01_0006739.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220708 01:59
Batlife_Ottenby_2022-07-08_01-59-05_0006740.wav,-,-,S,20220708 01:59
Batlife_Ottenby_2022-07-08_02-16-05_0006741.wav,Pipistrellus pygmaeus (Dvärgpipistrell),B,-,20220708 02:16
Batlife_Ottenby_2022-07-08_02-16-09_0006742.wav,-,-,S,20220708 02:16
Batlife_Ottenby_2022-07-08_02-17-17_0006743.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220708 02:17
Batlife_Ottenby_2022-07-08_02-17-22_0006744.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220708 02:17
Batlife_Ottenby_2022-07-08_02-17-27_0006745.wav,-,-,S,20220708 02:17
Batlife_Ottenby_2022-07-08_02-17-44_0006746.wav,-,-,S,20220708 02:17
Batlife_Ottenby_2022-07-08_02-17-49_0006747.wav,?,-,-,20220708 02:17
Batlife_Ottenby_2022-07-08_02-22-46_0006748.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220708 02:22
Batlife_Ottenby_2022-07-08_02-22-51_0006749.wav,-,-,S,20220708 02:22
Batlife_Ottenby_2022-07-08_02-39-42_0006750.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220708 02:39
Batlife_Ottenby_2022-07-08_02-39-47_0006751.wav,-,-,S,20220708 02:39
Batlife_Ottenby_2022-07-08_02-42-24_0006752.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220708 02:42
Batlife_Ottenby_2022-07-08_02-42-29_0006753.wav,-,-,S,20220708 02:42
Batlife_Ottenby_2022-07-08_02-43-36_0006754.wav,Pipistrellus pygmaeus (Dvärgpipistrell),B,-,20220708 02:43
Batlife_Ottenby_2022-07-08_02-43-41_0006755.wav,-,-,S,20220708 02:43
Batlife_Ottenby_2022-07-08_23-39-17_0006756.wav,-,-,S,20220708 23:39
Batlife_Ottenby_2022-07-08_23-40-54_0006757.wav,-,-,S,20220708 23:40
Batlife_Ottenby_2022-07-08_23-41-05_0006758.wav,-,-,S,20220708 23:41
Batlife_Ottenby_2022-07-08_23-44-46_0006759.wav,Pipistrellus pygmaeus (Dvärgpipistrell),B,-,20220708 23:44
Batlife_Ottenby_2022-07-08_23-44-51_0006760.wav,-,-,S,20220708 23:44
Batlife_Ottenby_2022-07-08_23-52-50_0006761.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220708 23:52
Batlife_Ottenby_2022-07-08_23-52-55_0006762.wav,-,-,S,20220708 23:52
Batlife_Ottenby_2022-07-09_01-34-24_0006763.wav,-,-,S,20220709 01:34
Batlife_Ottenby_2022-07-09_01-55-45_0006764.wav,Myotis sp. (Myotisart),B,-,20220709 01:55
Batlife_Ottenby_2022-07-09_01-55-50_0006765.wav,-,-,S,20220709 01:55
Batlife_Ottenby_2022-07-09_23-25-42_0006766.wav,-,-,S,20220709 23:25
Batlife_Ottenby_2022-07-10_01-17-07_0006767.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220710 01:17
Batlife_Ottenby_2022-07-10_01-17-12_0006768.wav,-,-,S,20220710 01:17
Batlife_Ottenby_2022-07-10_01-40-18_0006769.wav,-,B,-,20220710 01:40
Batlife_Ottenby_2022-07-10_23-13-20_0006770.wav,-,-,S,20220710 23:13
Batlife_Ottenby_2022-07-10_23-13-25_0006771.wav,?,-,-,20220710 23:13
Batlife_Ottenby_2022-07-10_23-14-30_0006772.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220710 23:14
Batlife_Ottenby_2022-07-10_23-14-35_0006773.wav,-,-,S,20220710 23:14
Batlife_Ottenby_2022-07-10_23-20-45_0006774.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220710 23:20
Batlife_Ottenby_2022-07-10_23-20-49_0006775.wav,-,-,S,20220710 23:20
Batlife_Ottenby_2022-07-10_23-22-15_0006776.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220710 23:22
Batlife_Ottenby_2022-07-10_23-22-20_0006777.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220710 23:22
Batlife_Ottenby_2022-07-10_23-22-25_0006778.wav,-,-,S,20220710 23:22
Batlife_Ottenby_2022-07-10_23-23-02_0006779.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220710 23:23
Batlife_Ottenby_2022-07-10_23-23-07_0006780.wav,-,-,S,20220710 23:23
Batlife_Ottenby_2022-07-10_23-26-17_0006781.wav,-,-,S,20220710 23:26
Batlife_Ottenby_2022-07-10_23-26-22_0006782.wav,-,-,S,20220710 23:26
Batlife_Ottenby_2022-07-10_23-27-08_0006783.wav,Pipistrellus sp. (Pipistrellart),-,-,20220710 23:27
Batlife_Ottenby_2022-07-10_23-27-13_0006784.wav,-,-,S,20220710 23:27
Batlife_Ottenby_2022-07-10_23-28-24_0006785.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220710 23:28
Batlife_Ottenby_2022-07-10_23-28-29_0006786.wav,-,-,S,20220710 23:28
Batlife_Ottenby_2022-07-10_23-29-33_0006787.wav,-,-,S,20220710 23:29
Batlife_Ottenby_2022-07-10_23-29-52_0006788.wav,-,-,S,20220710 23:29
Batlife_Ottenby_2022-07-10_23-29-57_0006789.wav,-,-,S,20220710 23:29
Batlife_Ottenby_2022-07-10_23-30-43_0006790.wav,-,-,S,20220710 23:30
Batlife_Ottenby_2022-07-10_23-30-48_0006791.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220710 23:30
Batlife_Ottenby_2022-07-10_23-30-53_0006792.wav,-,-,S,20220710 23:30
Batlife_Ottenby_2022-07-10_23-30-54_0006793.wav,-,-,S,20220710 23:30
Batlife_Ottenby_2022-07-10_23-30-59_0006794.wav,?,-,-,20220710 23:30
Batlife_Ottenby_2022-07-10_23-31-16_0006795.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220710 23:31
Batlife_Ottenby_2022-07-10_23-31-21_0006796.wav,-,-,S,20220710 23:31
Batlife_Ottenby_2022-07-10_23-32-02_0006797.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220710 23:32
Batlife_Ottenby_2022-07-10_23-32-07_0006798.wav,-,-,S,20220710 23:32
Batlife_Ottenby_2022-07-10_23-32-10_0006799.wav,-,-,S,20220710 23:32
Batlife_Ottenby_2022-07-10_23-32-15_0006800.wav,-,-,S,20220710 23:32
Batlife_Ottenby_2022-07-10_23-33-27_0006801.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220710 23:33
Batlife_Ottenby_2022-07-10_23-33-32_0006802.wav,-,-,S,20220710 23:33
Batlife_Ottenby_2022-07-10_23-37-06_0006803.wav,-,-,S,20220710 23:37
Batlife_Ottenby_2022-07-10_23-44-12_0006804.wav,-,-,S,20220710 23:44
Batlife_Ottenby_2022-07-10_23-49-38_0006805.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220710 23:49
Batlife_Ottenby_2022-07-10_23-49-43_0006806.wav,-,-,S,20220710 23:49
Batlife_Ottenby_2022-07-10_23-51-58_0006807.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220710 23:51
Batlife_Ottenby_2022-07-10_23-52-03_0006808.wav,-,-,S,20220710 23:52
Batlife_Ottenby_2022-07-11_00-26-35_0006809.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220711 00:26
Batlife_Ottenby_2022-07-11_00-26-40_0006810.wav,-,-,S,20220711 00:26
Batlife_Ottenby_2022-07-11_01-04-13_0006811.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220711 01:04
Batlife_Ottenby_2022-07-11_01-04-18_0006812.wav,-,-,S,20220711 01:04
Batlife_Ottenby_2022-07-11_01-12-13_0006813.wav,-,-,S,20220711 01:12
Batlife_Ottenby_2022-07-11_01-12-18_0006814.wav,-,-,S,20220711 01:12
Batlife_Ottenby_2022-07-11_01-12-19_0006815.wav,-,-,S,20220711 01:12
Batlife_Ottenby_2022-07-11_01-48-36_0006816.wav,Myotis sp. (Myotisart),-,-,20220711 01:48
Batlife_Ottenby_2022-07-11_01-48-41_0006817.wav,-,-,S,20220711 01:48
Batlife_Ottenby_2022-07-11_01-49-00_0006818.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220711 01:49
Batlife_Ottenby_2022-07-11_01-49-05_0006819.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220711 01:49
Batlife_Ottenby_2022-07-11_01-49-10_0006820.wav,-,-,S,20220711 01:49
Batlife_Ottenby_2022-07-11_02-00-08_0006821.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,S,20220711 02:00
Batlife_Ottenby_2022-07-11_02-00-13_0006822.wav,-,-,S,20220711 02:00
Batlife_Ottenby_2022-07-11_02-01-44_0006823.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220711 02:01
Batlife_Ottenby_2022-07-11_02-01-49_0006824.wav,-,-,S,20220711 02:01
Batlife_Ottenby_2022-07-11_02-10-48_0006825.wav,-,-,S,20220711 02:10
Batlife_Ottenby_2022-07-11_02-11-28_0006826.wav,Myotis dasycneme (Dammfladdermus),-,-,20220711 02:11
Batlife_Ottenby_2022-07-11_02-11-33_0006827.wav,-,-,S,20220711 02:11
Batlife_Ottenby_2022-07-11_02-12-27_0006828.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,S,20220711 02:12
Batlife_Ottenby_2022-07-11_02-12-32_0006829.wav,-,-,S,20220711 02:12
Batlife_Ottenby_2022-07-11_02-30-05_0006830.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220711 02:30
Batlife_Ottenby_2022-07-11_02-30-10_0006831.wav,-,-,S,20220711 02:30
Batlife_Ottenby_2022-07-11_02-46-02_0006832.wav,-,-,S,20220711 02:46
Batlife_Ottenby_2022-07-11_02-46-07_0006833.wav,-,-,S,20220711 02:46
Batlife_Ottenby_2022-07-11_23-24-57_0006834.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,S,20220711 23:24
Batlife_Ottenby_2022-07-11_23-25-02_0006835.wav,-,-,S,20220711 23:25
Batlife_Ottenby_2022-07-11_23-30-06_0006836.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220711 23:30
Batlife_Ottenby_2022-07-11_23-30-11_0006837.wav,-,-,S,20220711 23:30
Batlife_Ottenby_2022-07-11_23-31-55_0006838.wav,Pipistrellus pygmaeus (Dvärgpipistrell),B,-,20220711 23:31
Batlife_Ottenby_2022-07-11_23-32-00_0006839.wav,-,-,S,20220711 23:32
Batlife_Ottenby_2022-07-11_23-35-43_0006840.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220711 23:35
Batlife_Ottenby_2022-07-11_23-35-48_0006841.wav,-,-,S,20220711 23:35
Batlife_Ottenby_2022-07-11_23-38-06_0006842.wav,-,-,S,20220711 23:38
Batlife_Ottenby_2022-07-11_23-38-11_0006843.wav,?,-,-,20220711 23:38
Batlife_Ottenby_2022-07-11_23-39-33_0006844.wav,-,-,S,20220711 23:39
Batlife_Ottenby_2022-07-11_23-39-38_0006845.wav,-,-,S,20220711 23:39
Batlife_Ottenby_2022-07-11_23-40-08_0006846.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220711 23:40
Batlife_Ottenby_2022-07-11_23-40-13_0006847.wav,-,-,S,20220711 23:40
Batlife_Ottenby_2022-07-11_23-43-59_0006848.wav,-,-,S,20220711 23:43
Batlife_Ottenby_2022-07-11_23-44-04_0006849.wav,-,-,S,20220711 23:44
Batlife_Ottenby_2022-07-11_23-45-09_0006850.wav,-,-,S,20220711 23:45
Batlife_Ottenby_2022-07-11_23-45-29_0006851.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220711 23:45
Batlife_Ottenby_2022-07-11_23-45-34_0006852.wav,-,-,S,20220711 23:45
Batlife_Ottenby_2022-07-11_23-46-30_0006853.wav,Pipistrellus pygmaeus (Dvärgpipistrell),B,S,20220711 23:46
Batlife_Ottenby_2022-07-11_23-46-34_0006854.wav,-,-,S,20220711 23:46
Batlife_Ottenby_2022-07-11_23-50-12_0006855.wav,Pipistrellus pipistrellus (Pipistrell),-,-,20220711 23:50
Batlife_Ottenby_2022-07-11_23-50-16_0006856.wav,-,-,S,20220711 23:50
Batlife_Ottenby_2022-07-11_23-51-00_0006857.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,S,20220711 23:51
Batlife_Ottenby_2022-07-11_23-51-05_0006858.wav,-,-,S,20220711 23:51
Batlife_Ottenby_2022-07-11_23-52-41_0006859.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220711 23:52
Batlife_Ottenby_2022-07-11_23-52-46_0006860.wav,-,-,S,20220711 23:52
Batlife_Ottenby_2022-07-11_23-54-20_0006861.wav,-,-,S,20220711 23:54
Batlife_Ottenby_2022-07-11_23-55-07_0006862.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220711 23:55
Batlife_Ottenby_2022-07-11_23-55-12_0006863.wav,-,-,S,20220711 23:55
Batlife_Ottenby_2022-07-11_23-59-13_0006864.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220711 23:59
Batlife_Ottenby_2022-07-11_23-59-18_0006865.wav,-,-,S,20220711 23:59
Batlife_Ottenby_2022-07-12_00-06-24_0006866.wav,-,-,-,20220712 00:06
Batlife_Ottenby_2022-07-12_00-06-29_0006867.wav,-,-,S,20220712 00:06
Batlife_Ottenby_2022-07-12_00-12-22_0006868.wav,Pipistrellus nathusii (Trollpipistrell),-,-,20220712 00:12
Batlife_Ottenby_2022-07-12_00-13-29_0006869.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220712 00:13
Batlife_Ottenby_2022-07-12_00-13-34_0006870.wav,-,-,S,20220712 00:13
Batlife_Ottenby_2022-07-12_00-31-54_0006871.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220712 00:31
Batlife_Ottenby_2022-07-12_00-31-58_0006872.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220712 00:31
Batlife_Ottenby_2022-07-12_00-32-04_0006873.wav,-,-,S,20220712 00:32
Batlife_Ottenby_2022-07-12_00-43-36_0006874.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220712 00:43
Batlife_Ottenby_2022-07-12_00-43-41_0006875.wav,-,-,S,20220712 00:43
Batlife_Ottenby_2022-07-12_00-59-17_0006876.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220712 00:59
Batlife_Ottenby_2022-07-12_00-59-22_0006877.wav,-,-,S,20220712 00:59
Batlife_Ottenby_2022-07-12_01-33-10_0006878.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220712 01:33
Batlife_Ottenby_2022-07-12_01-33-15_0006879.wav,-,-,S,20220712 01:33
Batlife_Ottenby_2022-07-12_01-47-25_0006880.wav,"Microchiroptera (Småfladdermöss, obestämd art)",-,-,20220712 01:47
Batlife_Ottenby_2022-07-12_01-47-30_0006881.wav,-,-,S,20220712 01:47
Batlife_Ottenby_2022-07-12_01-51-14_0006882.wav,-,-,S,20220712 01:51
Batlife_Ottenby_2022-07-12_01-51-19_0006883.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220712 01:51
Batlife_Ottenby_2022-07-12_01-51-24_0006884.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220712 01:51
Batlife_Ottenby_2022-07-12_01-51-30_0006885.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220712 01:51
Batlife_Ottenby_2022-07-12_01-51-35_0006886.wav,Eptesicus nilssonii (Nordfladdermus),-,-,20220712 01:51
Batlife_Ottenby_2022-07-12_01-51-40_0006887.wav,-,-,S,20220712 01:51
Batlife_Ottenby_2022-07-12_01-51-46_0006888.wav,-,-,S,20220712 01:51
Batlife_Ottenby_2022-07-12_01-54-58_0006889.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220712 01:54
Batlife_Ottenby_2022-07-12_01-55-02_0006890.wav,-,-,S,20220712 01:55
Batlife_Ottenby_2022-07-12_02-27-42_0006891.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220712 02:27
Batlife_Ottenby_2022-07-12_02-27-47_0006892.wav,?,-,-,20220712 02:27
Batlife_Ottenby_2022-07-12_02-31-33_0006893.wav,-,-,S,20220712 02:31
Batlife_Ottenby_2022-07-12_02-31-53_0006894.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220712 02:31
Batlife_Ottenby_2022-07-12_02-31-57_0006895.wav,Pipistrellus pygmaeus (Dvärgpipistrell),B,-,20220712 02:31
Batlife_Ottenby_2022-07-12_02-49-30_0006896.wav,-,-,S,20220712 02:49
Batlife_Ottenby_2022-07-12_02-49-35_0006897.wav,-,-,S,20220712 02:49
Batlife_Ottenby_2022-07-12_21-09-44_0006898.wav,-,-,S,20220712 21:09
Batlife_Ottenby_2022-07-12_23-57-24_0006899.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220712 23:57
Batlife_Ottenby_2022-07-12_23-57-29_0006900.wav,-,-,S,20220712 23:57
Batlife_Ottenby_2022-07-13_00-09-28_0006901.wav,Pipistrellus pygmaeus (Dvärgpipistrell),-,-,20220713 00:09
